ID_PAPER	TITLE	ABSTRACT	IRRELEVANT	DISEASE_NAME	URI	CATEGORIES
23303231	"A case of combined syndrome of juvenile polyposis and hereditary hemorrhagic telangiectasia associated with SMAD4 mutation
"	"A 47-year-old man was found to have abnormal findings on chest radiography. Chest computed tomography (CT) and magnetic resonance imaging (MRI) showed that he had a pulmonary arteriovenous malformation. He had experienced epistaxis when he was a junior high school student, and since then, the symptom had frequently recurred. Further, he had telangiectasia on the lips. Thus, he was given a diagnosis of hereditary hemorrhagic telangiectasia (HHT). Endoscopy revealed gastric telangiectasia, and in addition, his colon had many juvenile polyps. When he was 49 years of age, he underwent genetic analysis for HHT. A diagnosis of juvenile polyposis-HHT combined syndrome (JP-HHT) was made since a heterozygous germline 4-base deletion in exon 9 of SMAD4 was detected. To the best of our knowledge, this is the first case of JP-HHT associated with SMAD4 mutation in Japan.
"		hereditary hemorrhagic telangiectasia	http://purl.obolibrary.org/obo/MONDO_0019180	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
23351611	"Pulmonary arteriovenous malformations presenting as difficult-to-control asthma: a case report
"	"Although pulmonary arteriovenous malformations are relatively rare disorders, they are an important part of the differential diagnosis of common pulmonary problems, such as hypoxemia, dyspnea on exertion and pulmonary nodules. An 11-year-old Croatian boy of Mediterranean origin with a history of asthma since childhood was admitted to our hospital for evaluation of difficult-to-control asthma during the previous six months. A chest X-ray showed a homogeneous soft tissue mass in the lingual area. Computed tomography angiography of the thorax showed two pulmonary arteriovenous malformations, one on each side of the lungs. Diagnosis of hereditary hemorrhagic telangiectasia was made clinically by Curaçao criteria. Genetic analysis revealed a mutation in the endoglin gene. The patient was treated with embolotherapy with good clinical outcome. We present a case of pulmonary arteriovenous malformations masquerading as refractory asthma.
"		hereditary hemorrhagic telangiectasia	http://purl.obolibrary.org/obo/MONDO_0019180	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY,2.1. DISEASE MECHANISM
23401183	"Hereditary hemorrhagic telangiectasia: how accurate are the clinical criteria?
"	"The clinical diagnosis of hereditary hemorrhagic telangiectasia (HHT) is based on the Curaçao criteria. Three out of four criteria are required for a definite clinical diagnosis HHT, two criteria are considered ""possible"" HHT, and 0 or 1 criterion makes the diagnosis unlikely. However, these consensus diagnostic criteria have not been validated. We report on the diagnostic accuracy of the clinical criteria. A total of 450 consecutive persons ≥16 years of age were screened for HHT between May 2004 and September 2009, including a chest CT to screen for pulmonary arteriovenous malformations (AVMs). We selected 263 first-degree relatives of disease-causing mutation carriers who underwent mutation analysis. Genetic test results were considered the gold standard. The family mutation was present in 186 patients (mean age 42.9 ± 14.6 yr; 54.8% female). A clinical diagnosis was definite, ""possible"", and unlikely in 168 (90.3%), 17 (9.1%), and 1 (0.5%) patient, respectively. In 77 persons the family mutation was absent (mean age 37.1 ± 12.3 yr, 59.7% female). In this group a clinical diagnosis was definite, possible, and unlikely in 0, 35 (45.5%), and 42 (54.5%) persons, respectively. The positive predictive value of a definite clinical diagnosis was 100% (95% CI 97.8-100), the negative predictive value of an unlikely diagnosis 97.7% (95% CI 87.9-99.6). Of 52 patients with ""possible"" HHT, 17 (32.7%) displayed an HHT-causing mutation. The Curaçao clinical criteria have a good diagnostic performance. Genetic testing is particularly helpful in patients with a ""possible"" clinical diagnosis HHT.
"		hereditary hemorrhagic telangiectasia	http://purl.obolibrary.org/obo/MONDO_0019180	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY,2.1. DISEASE MECHANISM
24146883	"Hemorrhage-adjusted iron requirements, hematinics and hepcidin define hereditary hemorrhagic telangiectasia as a model of hemorrhagic iron deficiency
"	"Iron deficiency anemia remains a major global health problem. Higher iron demands provide the potential for a targeted preventative approach before anemia develops. The primary study objective was to develop and validate a metric that stratifies recommended dietary iron intake to compensate for patient-specific non-menstrual hemorrhagic losses. The secondary objective was to examine whether iron deficiency can be attributed to under-replacement of epistaxis (nosebleed) hemorrhagic iron losses in hereditary hemorrhagic telangiectasia (HHT). The hemorrhage adjusted iron requirement (HAIR) sums the recommended dietary allowance, and iron required to replace additional quantified hemorrhagic losses, based on the pre-menopausal increment to compensate for menstrual losses (formula provided). In a study population of 50 HHT patients completing concurrent dietary and nosebleed questionnaires, 43/50 (86%) met their recommended dietary allowance, but only 10/50 (20%) met their HAIR. Higher HAIR was a powerful predictor of lower hemoglobin (p = 0.009), lower mean corpuscular hemoglobin content (p<0.001), lower log-transformed serum iron (p = 0.009), and higher log-transformed red cell distribution width (p<0.001). There was no evidence of generalised abnormalities in iron handling Ferritin and ferritin(2) explained 60% of the hepcidin variance (p<0.001), and the mean hepcidinferritin ratio was similar to reported controls. Iron supplement use increased the proportion of individuals meeting their HAIR, and blunted associations between HAIR and hematinic indices. Once adjusted for supplement use however, reciprocal relationships between HAIR and hemoglobin/serum iron persisted. Of 568 individuals using iron tablets, most reported problems completing the course. For patients with hereditary hemorrhagic telangiectasia, persistent anemia was reported three-times more frequently if iron tablets caused diarrhea or needed to be stopped. HAIR values, providing an indication of individuals' iron requirements, may be a useful tool in prevention, assessment and management of iron deficiency. Iron deficiency in HHT can be explained by under-replacement of nosebleed hemorrhagic iron losses.
"		hereditary hemorrhagic telangiectasia	http://purl.obolibrary.org/obo/MONDO_0019180	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
24260769	"Pilot study of submucosal radiofrequency for epistaxis in hereditary hemorrhagic telangiectasia
"	"To assess the safety and efficacy of submucosal radiofrequency (RF) treatment for hereditary hemorrhagic telangiectasia (HHT) with mild or moderate epistaxis. We carried out a prospective pilot study of 16 consecutive patients with HHT-related epistaxis from June 2010 to April 2012. Under local anesthesia, RF was applied to one or both sides of the nose from the columella beneath the septal mucosal (50 joules per puncture). Patients were sent a questionnaire at least six months after the procedure. RF under local anesthesia was well tolerated, according to visual analog scale scores. Neither crusting nor pain was reported one week after the intervention. The frequency of epistaxis per day and per month was significantly lower after RF. The duration of bleeding also decreased from more than 10 minutes to less than 5 minutes in two thirds of patients. Thirteen of the 16 patients were satisfied with the technique and would request it for subsequent procedures to treat repeated bleeding. Submucosal RF treatment for HHT is a safe, well tolerated procedure with significant efficacy in the short term. It should be considered as an alternative technique for managing HHT-related epistaxis, although long-term results remain to be evaluated.
"		hereditary hemorrhagic telangiectasia	http://purl.obolibrary.org/obo/MONDO_0019180	3.4. PATIENT-BASED THERAPEUTICS
24268183	"VarRanker: rapid prioritization of sequence variations associated with human disease
"	"Identification of the genetic alterations responsible for human disease is a central challenge facing medical genetics. While many algorithms have been developed to predict the degree of damage caused by a given sequence alteration, few tools are able to incorporate information about a given phenotype of interest. Here, we describe an algorithm and web-based application which take into account both the probability that a variant damages the function of a gene as well as the relevance of the gene to a given phenotype. Phenotypes are described by a list of scored terms supplied by the user. These terms are then used to search a variety of public databases including NCBI gene summaries, PubMed abstracts, and Gene Ontology terms, and protein-protein interactions in String-DB to determine a relevance score. The overall ranking is determined by the product of the functional damage score and the relevance score, such that highly ranked variants are likely to be damaging and in genes of interest. We demonstrate the method on several test cases including samples with Hereditary Hemorrhagic Telangiectasia (HHT) and Diamond-Blackfan Anemia (DBA). We have also implemented a web-based application which allows public access to the VarRanker algorithm. Automated searching of public literature and online databases may substantially decrease the amount of time required to identify the mutations underlying human disease. However, several ad-hoc and subjective decisions must be made, and the results of such analyses are likely to depend on the researcher and the state of the literature and databases involved.
"		hereditary hemorrhagic telangiectasia	http://purl.obolibrary.org/obo/MONDO_0019180	
24986705	"Roles of cyclooxygenase 2 and hepatic venous flow in patients with HHT or hepatopulmonary syndrome
"	"Hereditary hemorrhagic telangiectasia (HHT) and hepatopulmonary syndrome are disorders characterized by the development of multiple pulmonary arteriovenous malformations (PAVM). COX2 may be at the origin of a cascade of pro inflammatory events to favour angiogenesis and PAVM development. HHT and hepatopulmonary syndrome mouse models may be used to show its effects on PAVM formation. Anti COX-2 therapy could also be tested in human individuals, particularly in patients presenting a hepatopulmonary syndrome or HHT with small PAVM. PAVMs are one of the main causes of morbidity in patients presenting with HHT disease, owing to the risks of rupture as well as paradoxical embolism exposing to stroke and/or cerebral abscess. Percutaneous embolization has become the treatment of choice of PAVM. Anti COX2 may prevent from PAVM development and subsequent related complications and avoid either surgery and/or percutaneous embolization and thus subsequent related complication.
"		hereditary hemorrhagic telangiectasia	http://purl.obolibrary.org/obo/MONDO_0019180	
25140883	"Histogram flow mapping with optical coherence tomography for in vivo skin angiography of hereditary hemorrhagic telangiectasia
"	"Speckle statistics of flowing scatterers have been well documented in the literature. Speckle variance optical coherence tomography exploits the large variance values of intensity changes in time caused mainly by the random backscattering of light resulting from translational activity of red blood cells to map out the microvascular networks. A method to map out the microvasculature malformation of skin based on the time-domain histograms of individual pixels is presented with results obtained from both normal skin and skin containing vascular malformation. Results demonstrated that this method can potentially map out deeper blood vessels and enhance the visualization of microvasculature in low signal regions, while being resistant against motion (e.g., patient tremor or internal reflex movements). The overall results are manifested as more uniform en face projection maps of microvessels. Potential applications include clinical imaging of skin vascular abnormalities and wide-field skin angiography for the study of complex vascular networks.
"		hereditary hemorrhagic telangiectasia	http://purl.obolibrary.org/obo/MONDO_0019180	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
25420398	"Complications of pulmonary AVMs in a patient with Rendu-Osler-Weber disease
"	"Rendu-Osler-Weber disease, also called hereditary hemorrhagic telangiectasia (HHT), is a rare, genetically determined complex disease with a spectrum of associated manifestations which extend beyond the typical pathology of arteriovenosus malformations (AVMs). Our subject, a 54-year-old male patient with a long history of HHT has a typical mucocutaneous telangiectasias and bleeding from the nose, but the most important manifestations of the disease are those related to pulmonary AVMs. A variety of complications, such as hypoxemia, polycythemia, cyanosis, clubbing fingers and brain abscesses, have developed over time as a consequence of a-v shunt in the pulmonary AVMs. A large pulmonary AVM necessitated a surgical intervention when the patient was in his thirties, and two more surgeries followed later, due to brain abscesses. Despite intensive manifestations of the disease and episodes of life threatening complications, the patient has adjusted well to his chronic medical condition and lives a near-normal life.
"		hereditary hemorrhagic telangiectasia	http://purl.obolibrary.org/obo/MONDO_0019180	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
25603856	"Osler-Weber-Rendu disease presenting as recurrent portosystemic encephalopathy in a 75-year-old female patient
"	"Osler-Weber-Rendu disease is a rare autosomal dominant disorder of fibrovascular tissues, characterized by a classic triad of mucocutaneous telangiectasias, recurrent hemorrhages, and a familial occurrence. Portosystemic encephalopathy in a patient with Osler-Weber-Rendu disease is rare, but we experienced a case presenting with recurrent portosystemic encephalopathy in Osler-Weber-Rendu disease. We report on a case of a 75-year-old female presenting with an altered mentality. Initial studies including brain imaging study did not reveal any specific cause for her mental status. She was **diagnosed** with the rare disease after a series of tests and received conservative treatment. Her neurological status recovered fully without complication after conservative treatment and she was discharged after 18 hospital days. This case demonstrated an extremely rare case of Osler-Weber-Rendu disease presenting as portosystemic encephalopathy treated successfully with conservative treatment. For patients who have shown hepatic encephalopathy without a definite cause, we recommend evaluation for the possibility of Osler-Weber-Rendu disease. Conservative treatment based on treatment of advanced liver cirrhosis could be an alternative solution.
"		hereditary hemorrhagic telangiectasia	http://purl.obolibrary.org/obo/MONDO_0019180	1.3. THERAPEUTICS IN THE CLINIC,1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
25847705	"The ACVRL1 c.314-35A>G polymorphism is associated with organ vascular malformations in hereditary hemorrhagic telangiectasia patients with ENG mutations, but not in patients with ACVRL1 mutations
"	"Hereditary hemorrhagic telangiectasia (HHT) is characterized by vascular malformations (VMs) and caused by mutations in TGFβ/BMP9 pathway genes, most commonly ENG or ACVRL1. Patients with HHT have diverse manifestations related to skin and mucosal telangiectases and organ VMs, including arteriovenous malformations (AVM). The clinical heterogeneity of HHT suggests a role for genetic modifiers. We hypothesized that the ACVRL1 c.314-35A>G and ENG c.207G>A polymorphisms, previously associated with sporadic brain AVM, are associated with organ VM in HHT. We genotyped these variants in 716 patients with HHT and evaluated association of genotype with presence of any organ VM, and specifically with brain VM, liver VM and pulmonary AVM, by multivariate logistic regression analyses stratified by HHT mutation. Among all patients with HHT, neither polymorphism was significantly associated with presence of any organ VM; ACVRL1 c.314-35A>G showed a trend toward association with pulmonary AVM (OR = 1.48, P = 0.062). ACVRL1 c.314-35A>G was significantly associated with any VM among patients with HHT with ENG (OR = 2.66, P = 0.022), but not ACVRL1 (OR = 0.79, P = 0.52) mutations. ACVRL1 c.314-35A>G was also associated with pulmonary AVM and liver VM among ENG mutation heterozygotes. There were no significant associations between ENG c.207G>A and any VM phenotype. These results suggest that common polymorphisms in HHT genes other than the mutated gene modulate phenotype severity of HHT disease, specifically presence of organ VM.
"		hereditary hemorrhagic telangiectasia	http://purl.obolibrary.org/obo/MONDO_0019180	2.1. DISEASE MECHANISM,1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
25873934	"Research on potential biomarkers in hereditary hemorrhagic telangiectasia
"	"Hereditary hemorrhagic telangiectasia (HHT) is a genetically heterogeneous disorder, involving mutations in two predominant genes known as Endoglin (ENG; HHT1) and activin receptor-like kinase 1 (ACVRL1/ALK1; HHT2), as well as in some less frequent genes, such as MADH4/SMAD4 (JP-HHT) or BMP9/GDF2 (HHT5). The diagnosis of HHT patients currently remains at the clinical level, according to the ""Curaçao criteria,"" whereas the molecular diagnosis is used to confirm or rule out suspected HHT cases, especially when a well characterized index case is present in the family or in an isolated population. Unfortunately, many suspected patients do not present a clear HHT diagnosis or do not show pathogenic mutations in HHT genes, prompting the need to investigate additional biomarkers of the disease. Here, several HHT biomarkers and novel methodological approaches developed during the last years will be reviewed. On one hand, products detected in plasma or serum samples: soluble proteins (vascular endothelial growth factor, transforming growth factor β1, soluble endoglin, angiopoietin-2) and microRNA variants (miR-27a, miR-205, miR-210). On the other hand, differential HHT gene expression fingerprinting, next generation sequencing of a panel of genes involved in HHT, and infrared spectroscopy combined with artificial neural network patterns will also be reviewed. All these biomarkers might help to improve and refine HHT diagnosis by distinguishing from the non-HHT population.
"	True	hereditary hemorrhagic telangiectasia	http://purl.obolibrary.org/obo/MONDO_0019180	
25931195	"Prevalence of thoracic aortopathy in patients with juvenile Polyposis Syndrome-Hereditary Hemorrhagic Telangiectasia due to SMAD4
"	"Hereditary hemorrhagic telangiectasia (HHT) is characterized by abnormal vascular structures that may present as epistaxis, telangiectasias, and/or arteriovenous malformations. The genes associated with HHT (ACVRL1, ENG, and SMAD4) are members of the TGFβ pathway. Other syndromes associated with abnormalities in TGFβ signaling include Marfan syndrome, Loeys-Dietz syndrome and related disorders. These disorders have aortic disease as a prominent finding. While there are case reports of patients with HHT and aortopathy (dilatation/aneurysm, dissection, and rupture), this has not been systematically investigated. We conducted a retrospective chart review to determine the prevalence of aortopathy in an HHT cohort. Patients from a single institution were identified who met the Curacao Criteria for a clinical diagnosis of HHT and/or had a mutation in ACVRL1, ENG, or SMAD4 and underwent echocardiogram. Two-dimensional echocardiograms were reviewed by a single pediatric cardiologist, and data were collected on demographics, genotype, HHT features, aortic root measurements, past medical history, and family history. Z scores and nomograms were utilized to identify abnormal results. Twenty-six patients from 15 families (one ACVRL1, four ENG, eight SMAD4, and two clinical diagnoses) were included in the analysis. Aortopathy was found in 6/26 (23%) patients; all had SMAD4 mutations. In our cohort, 6/16 (38%) SMAD4 mutation carriers had evidence of aortopathy. These data suggest that aortopathy could be part of the spectrum of SMAD4-induced HHT manifestations. Routine aortic imaging, including measurements of the aorta, should be considered in patients with SMAD4 mutations to allow for appropriate medical and surgical recommendations.
"		hereditary hemorrhagic telangiectasia	http://purl.obolibrary.org/obo/MONDO_0019180	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
26204445	"Pulmonary Hypertension in Hereditary Hemorrhagic Telangiectasia
"	"A subset of patients with hereditary hemorrhagic telangiectasia (HHT) develops pulmonary hypertension (PH) by mechanisms including pulmonary arterial hypertension, high flow, and elevated pulmonary arterial wedge pressure (PAWP). We aimed to describe echocardiographic and hemodynamic characteristics of patients with coexisting HHT and PH. We conducted a single-center cohort study of patients with confirmed HHT who underwent right-sided heart catheterization (RHC) and transthoracic two-dimensional echocardiography for suspected PH between June 1, 2003 and September 1, 2013 at Mayo Clinic Rochester, Minnesota. Of 38 patients with confirmed HHT who underwent RHC and echocardiography, 28 (74%) had a mean pulmonary artery pressure (MPAP) ≥ 25 mm Hg. Of those 28, 12 (43%) had pulmonary arterial hypertension. Two patients had normal PAWP and pulmonary vascular resistance (PVR), with PH secondary to either an atrial septal defect or high cardiac flow. Fourteen patients (50%) had elevated PAWP (≥ 15 mm Hg), nine with evidence of high flow. RHC in all 28 patients demonstrated a MPAP of 41 ± 11 mm Hg, PAWP of 17 ± 10 mm Hg, and PVR of 4.5 ± 4.2 Wood units. Echocardiography demonstrated moderate/severe right ventricular dysfunction in nine patients (32%). The presence of PH trended toward worse survival (P = .06). PH in patients with HHT occurs by different mechanisms, and there is a trend toward worse survival in patients who develop PH despite the mechanism. The equal predilection toward all subtypes of PH illustrates the necessity of RHC to clarify the hemodynamics.
"		hereditary hemorrhagic telangiectasia	http://purl.obolibrary.org/obo/MONDO_0019180	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
26261842	"Pulmonary arteriovenous malformation-etiology, clinical four case presentations and review of the literature
"	"Pulmonary arteriovenous malformation (PAVM) is a rare clinical condition with abnormal direct communication between the branches of pulmonary artery and vein. It may occur as an isolated anomaly or in association with hereditary hemorrhagic telangiectasia (HHT). Although these vascular pulmonary pathologies are quite uncommon, they are the important part of the differential diagnosis of common pulmonary problems such as hypoxemia and pulmonary nodules. The diagnosis of PAVM in patients remains a diagnostic challenge to the emergency physician. The most common clinical signs of PAVM are recurrent episodes of epistaxis and hemoptysis, so surgical resection is deemed the best curative option to avoid further episodes and recurrence of hemoptysis. Quite often the diagnosis is established after pathohistological examinations. We report a case of a female patient with a massive recurrent hemoptysis and without pathologic radiological findings which would suggest to PAVM and who was successfully treated with lobectomy.
"		hereditary hemorrhagic telangiectasia	http://purl.obolibrary.org/obo/MONDO_0019180	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY,1.3. THERAPEUTICS IN THE CLINIC
26448414	"Hepatic involvement in hereditary hemorrhagic telangiectasia (HHT) or Rendu-Osler Weber syndrome
"	"Hepatic involvement in hereditary hemorrhagic telangiectasia (HHT) is usually asymptomatic and does not require treatment. However, when present, clinical manifestations can cause considerable morbidity and mortality. Current expertise in the variable clinical manifestations and recommendations for diagnostic approach and management of hepatic involvement in HHT are outlined. A review of current literature was performed using the MEDLINE search string: ""Hereditary hemorrhagic telangiectasia [ALL] OR Rendu-Osler-Weber [ALL] AND (liver OR hepatic [ALL])"". Due to the lack of therapeutic consequence, systematic screening for hepatic involvement in asymptomatic patients with HHT is currently not recommended. In symptomatic patients, diagnostic tools include non-invasive techniques such as abdominal color Doppler ultrasound, CT and/or MRI. In any case, liver biopsy should be avoided in patients with suspected HHT because of the high bleeding risk. Liver transplantation is currently the only curative option for symptomatic hepatic involvement in HHT. Except for biliary or hepatocellular necrosis, which require urgent liver transplantation, consensus on the most appropriate timing of transplantation is lacking. Recent studies have shown a promising role for angiogenesis inhibitors as a causative treatment for hepatic involvement in HHT and its complications. Identification of specific risk factors for progression to the symptomatic phase is one of the main future challenges. This would subsequently allow for individualized and cost-effective screening of high-risk patients when they are still in the asymptomatic stage. However, until then screening in asymptomatic patients is not recommended. Additionally the effect of preventive measures in this high-risk population on the development of symptomatic liver involvement and on poor outcome should be established.
"	True	hereditary hemorrhagic telangiectasia	http://purl.obolibrary.org/obo/MONDO_0019180	
26608985	"Thalidomide Effects in Patients with Hereditary Hemorrhagic Telangiectasia During Therapeutic Treatment and in Fli-EGFP Transgenic Zebrafish Model
"	"Hereditary hemorrhagic telangiectasia (HHT) is an autosomal dominant disease characterized by recurrent epistaxis, mucocutaneous telangiectasia, and arteriovenous malformations. The efficacy of traditional treatments for HHT is very limited. The aim of this study was to investigate the therapeutic role of thalidomide in HHT patients and the effect in FLI-EGFP transgenic zebrafish model. HHT was diagnosed according to Shovlin criteria. Five HHT patients were treated with thalidomide (100 mg/d). The Epistaxis Severity Score (ESS), telangiectasia spots, and hepatic computed tomography angiography (CTA) were used to assess the clinical efficacy of thalidomide. The Fli-EGFP zebrafish model was investigated for the effect of thalidomide on angiogenesis. Dynamic real-time polymerase chain reaction assay, ELISA and Western blotting from patient's peripheral blood mononuclear cells and plasma were used to detect the expression of transforming growth factor beta 3 (TGF-β3) messenger RNA (mRNA) and vascular endothelial growth factor (VEGF) protein before and after 6 months of thalidomide treatment. The average ESS before and after thalidomide were 6.966 ± 3.093 and 1.799 ± 0.627, respectively (P = 0.009). The ""telangiectatic spot"" on the tongue almost vanished; CTA examination of case 2 indicated a smaller proximal hepatic artery and decreased or ceased hepatic artery collateral circulation. The Fli-EGFP zebrafish model manifested discontinuous vessel development and vascular occlusion (7 of 10 fishes), and the TGF-β3 mRNA expression of five patients was lower after thalidomide therapy. The plasma VEGF protein expression was down-regulated in HHT patients. Thalidomide reverses telangiectasia and controls nosebleeds by down-regulating the expression of TGF-β3 and VEGF in HHT patients. It also leads to vascular remodeling in the zebrafish model.
"		hereditary hemorrhagic telangiectasia	http://purl.obolibrary.org/obo/MONDO_0019180	3.4. PATIENT-BASED THERAPEUTICS
26998137	"Small bowel adenocarcinoma arising in a patient with hereditary hemorrhagic telangiectasia: A case report
"	"Patients with hereditary hemorrhagic telangiectasia (HHT) are reportedly at a lower overall risk of malignancies, and small bowel adenocarcinoma (SBA) arising in a HHT patient is extremely rare. In this study, the case of a 37-year-old female with HHT who developed a poorly differentiated jejunal adenocarcinoma five years after ileocecal resection for multiple colonic adenomas is presented. The patient underwent curative resection of the cancer invading the ileum and the mesentery of the transverse colon, but had to overcome critical complications perioperatively, stemming from HHT-associated peripheral capillary dilatation and arteriovenous malformation, including nosebleeds and possible infusion-induced air embolism through pulmonary shunts. The patient subsequently received adjuvant chemotherapy including capecitabine and oxaliplatin for 6 months, and currently remains alive without any evidence of recurrence 12 months after the second surgery. This patient with SBA was an instructive case demonstrating the necessity of careful attention during major surgery in HHT.
"		hereditary hemorrhagic telangiectasia	http://purl.obolibrary.org/obo/MONDO_0019180	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY,1.3. THERAPEUTICS IN THE CLINIC
27012295	"Neurovascular Manifestations of Hereditary Hemorrhagic Telangiectasia: A Consecutive Series of 376 Patients during 15 Years.
"	"Hereditary hemorrhagic telangiectasia is associated with a wide range of neurovascular abnormalities. The aim of this study was to characterize the spectrum of cerebrovascular lesions, including brain arteriovenous malformations, in patients with hereditary hemorrhagic telangiectasia and to study associations between brain arteriovenous malformations and demographic variables, genetic mutations, and the presence of AVMs in other organs. Consecutive patients with definite hereditary hemorrhagic telangiectasia who underwent brain MR imaging/MRA, CTA, or DSA at our institution from 2001 to 2015 were included. All studies were re-evaluated by 2 senior neuroradiologists for the presence, characteristics, location, and number of brain arteriovenous malformations, intracranial aneurysms, and nonshunting lesions. Brain arteriovenous malformations were categorized as high-flow pial fistulas, nidus-type brain AVMs, and capillary vascular malformations and were assigned a Spetzler-Martin score. We examined the association between baseline clinical and genetic mutational status and the presence/multiplicity of brain arteriovenous malformations. Three hundred seventy-six patients with definite hereditary hemorrhagic telangiectasia were included. One hundred ten brain arteriovenous malformations were noted in 48 patients (12.8%), with multiple brain arteriovenous malformations in 26 patients. These included 51 nidal brain arteriovenous malformations (46.4%), 58 capillary vascular malformations (52.7%), and 1 pial arteriovenous fistula (0.9%). Five patients (10.4%) with single nidal brain arteriovenous malformation presented with hemorrhage. Of brain arteriovenous malformations, 88.9% (88/99) had a Spetzler-Martin score of ≤2. Patients with brain arteriovenous malformations were more likely to be female (75.0% versus 57.6%, P = .01) and have a family history of hereditary hemorrhagic telangiectasia (95.8% versus 84.8%, P = .04). The prevalence of brain arteriovenous malformation was 19.7% in endoglin (ENG) mutations and 12.5% in activin receptor-like kinase (1ACVRL1) mutations. Our study of 376 patients with hereditary hemorrhagic telangiectasia demonstrated a high prevalence of brain arteriovenous malformations. Nidal brain arteriovenous malformations and capillary vascular malformations occurred in roughly equal numbers.
"		hereditary hemorrhagic telangiectasia	http://purl.obolibrary.org/obo/MONDO_0019180	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
27027094	"Implications of an Incidental Pulmonary Arteriovenous Malformation
"	"Introduction. Pulmonary arteriovenous malformations (PAVMs) have been associated with life-threatening complications, such as stroke and massive hemoptysis, thus posing significant morbidity if left untreated. We report a case of an incidental finding of a PAVM in a trauma patient newly recognized to have suspected hereditary hemorrhagic telangiectasia (HHT). Case Description. A 34-year-old man with a history of recurrent epistaxis presented with a sudden fall associated with seizure-like activity. Trauma imaging showed a large subdural hematoma and, incidentally, a serpiginous focus within the right upper lobe with a prominent feeding artery consistent with a PAVM. The patient was diagnosed with a simple PAVM related to possible or suspected HHT, an autosomal dominant trait with age-related penetrance. He underwent a pulmonary arteriography of the right upper and lower lobe with the use of a microcatheter system; however, the PAVM could not be visualized. Thus, he was managed medically. The patient was educated on the need for prophylactic antibiotics prior to dental procedures and surveillance imaging. Discussion. Our case highlights the importance of obtaining a complete past medical and family history in young patients with a history of recurrent epistaxis to elicit features of HHT. The diagnosis can be made clinically and directly affects family members, who would otherwise not receive appropriate screening.
"		hereditary hemorrhagic telangiectasia	http://purl.obolibrary.org/obo/MONDO_0019180	1.3. THERAPEUTICS IN THE CLINIC
27225226	"Definite hereditary hemorrhagic telangiectasia in a 60-year-old black Kenyan woman: a case report
"	"Hereditary hemorrhagic telangiectasia is a rare autosomal dominant inherited disease characterized by vascular dysplasia. To the best of our knowledge, we report the first case in the literature of definite hereditary hemorrhagic telangiectasia diagnosed in western Kenya, a resource-limited setting with limited treatment options. A 60-year-old black Kenyan woman was admitted 1 year ago to a hospital in western Kenya with an 11-year history of recurrent spontaneous epistaxis. Her physical examination revealed that she had telangiectasias on the tongue and hard palate, severe pallor, and hepatomegaly. A chest radiograph revealed right middle lobe opacity. After a positive saline contrast echocardiography, she underwent contrast-enhanced chest computed tomography, which revealed a large pulmonary arteriovenous malformation and multiple hepatic arteriovenous malformations. Therefore, she fulfilled criteria for definite hereditary hemorrhagic telangiectasia. She was managed with nasal packing, tranexamic acid, oral ferrous sulfate, and blood transfusions, as other treatment options were unavailable in this setting. This rare case of hereditary hemorrhagic telangiectasia demonstrates that it occurs in an African population and that diagnostic challenges in resource-limited settings can be surmounted. Treatment options remain limited in these settings.
"		hereditary hemorrhagic telangiectasia	http://purl.obolibrary.org/obo/MONDO_0019180	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
27323484	"Hereditary hemorrhagic telangiectasia (Osler-Weber-Rendu syndrome): clinical manifestations and multidisciplinary management
"	"Hereditary hemorrhagic telangiectasia (HHT), or Osler- Weber-Rendu syndrome, is a rare genetic disorder with autosomal dominant inheritance, characterized by recurrent epistaxis, mucocutaneous telangiectasia and visceral arteriovenous malformations (AVMs), which may lead to severe complications. The diagnosis of HHT is often delayed due to the rarity of the disease, and the variety of clinical manifestations. The management of HHT includes systematic screening for visceral AVMs at regular intervals, preventive interventions to reduce the risk of complications, and symptomatic measures. A multidisciplinary standardized program in specialised centers may improve the management of patients with HHT.
"	True	hereditary hemorrhagic telangiectasia	http://purl.obolibrary.org/obo/MONDO_0019180	
