ID_PAPER	IRRELEVANT	COMMENTS	TIMESTAMP	CURATOR	DISEASE_NAME	SECONDARY_CHECK	PRIMARY_CATEGORY	SECONDARY_CATEGORY
32443413		"1.1: 86%
1.3: 95%
2.1: 49%
3.4: 94%"	2021-05-13T00:04:52.000Z	curator5	cystic fibrosis		2.1. DISEASE MECHANISM	
32446590		"1.1: 46%
1.3: 59%
2.1: 98%
3.4: 94%"	2021-05-13T21:15:08.000Z	curator5	cystic fibrosis		1.3. THERAPEUTICS IN THE CLINIC	
32457736		"1.1: 88%
1.3: 94%
2.1: 79%
3.4: 93%"	2021-05-13T18:34:22.000Z	curator5	cystic fibrosis		2.1. DISEASE MECHANISM	
32465401		"1.1: 86%
1.3: 47%
2.1: 96%
3.4: 91%"	2021-05-13T21:18:49.000Z	curator5	cystic fibrosis		1.3. THERAPEUTICS IN THE CLINIC	
32496469		"1.1: 81%
1.3: 45%
2.1: 94%
3.4: 96%"	2021-05-10T23:48:48.000Z	curator5	cystic fibrosis			
32550075		"1.1: 72%
1.3: 68%
2.1: 96%
3.4: 96%"	2021-05-13T18:51:20.000Z	curator5	cystic fibrosis		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
32597860		"1.1: 91%
1.3: 92%
2.1: 3%
3.4: 94%"	2021-05-13T18:46:04.000Z	curator5	cystic fibrosis		2.1. DISEASE MECHANISM	
32634088		"1.1: 87%
1.3: 96%
2.1: 78%
3.4: 95%"	2021-05-13T18:01:25.000Z	curator5	cystic fibrosis		2.1. DISEASE MECHANISM	
32649218		"1.1: 15%
1.3: 28%
2.1: 98%
3.4: 96%"	2021-05-13T20:52:52.000Z	curator5	cystic fibrosis			
32673237		"1.1: 75%
1.3: 81%
2.1: 93%
3.4: 93%"	2021-05-12T23:51:07.000Z	curator5	cystic fibrosis			
32673287		"1.1: 93%
1.3: 93%
2.1: 48%
3.4: 93%"	2021-05-12T23:47:15.000Z	curator5	cystic fibrosis		2.1. DISEASE MECHANISM	
32777524		"1.1: 83%
1.3: 96%
2.1: 82%
3.4: 95%"	2021-05-11T23:42:16.000Z	curator5	cystic fibrosis		2.1. DISEASE MECHANISM	
32779423		"1.1: 10%
1.3: 40%
2.1: 98%
3.4: 96%"	2021-05-12T23:53:34.000Z	curator5	cystic fibrosis		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	1.3. THERAPEUTICS IN THE CLINIC
32800486		"1.1: 81%
1.3: 89%
2.1: 94%
3.4: 96%"	2021-05-12T02:50:11.000Z	curator5	cystic fibrosis		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
32811866		"1.1: 89%
1.3: 95%
2.1: 76%
3.4: 94%"	2021-05-11T22:54:24.000Z	curator5	cystic fibrosis		2.1. DISEASE MECHANISM	
32819967		"1.1: 86%
1.3: 95%
2.1: 81%
3.4: 94%"	2021-05-12T01:13:04.000Z	curator5	cystic fibrosis		2.1. DISEASE MECHANISM	
32841519	True	"1.1: 80%
1.3: 43%
2.1: 96%
3.4: 92%"	2021-05-13T20:53:41.000Z	curator5	cystic fibrosis			
32841845		"1.1: 83%
1.3: 87%
2.1: 94%
3.4: 95%"	2021-05-10T23:35:12.000Z	curator5	cystic fibrosis		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
32873215		"1.1: 89%
1.3: 95%
2.1: 76%
3.4: 94%"	2021-05-13T00:30:08.000Z	curator5	cystic fibrosis		2.1. DISEASE MECHANISM	
32899792		"1.1: 89%
1.3: 95%
2.1: 78%
3.4: 93%"	2021-05-12T01:46:36.000Z	curator5	cystic fibrosis		2.1. DISEASE MECHANISM	
32920566		"1.1: 45%
1.3: 94%
2.1: 88%
3.4: 97%"	2021-05-13T20:54:36.000Z	curator5	cystic fibrosis			
32923987		"1.1: 89%
1.3: 95%
2.1: 80%
3.4: 93%"	2021-05-10T22:53:51.000Z	curator5	cystic fibrosis		2.1. DISEASE MECHANISM	
33010097		"1.1: 79%
1.3: 87%
2.1: 95%
3.4: 95%"	2021-05-12T01:30:11.000Z	curator5	cystic fibrosis		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
33065460		"1.1: 59%
1.3: 88%
2.1: 95%
3.4: 96%"	2021-05-12T01:28:12.000Z	curator5	cystic fibrosis		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
33123317		"1.1: 88%
1.3: 95%
2.1: 81%
3.4: 93%"	2021-05-13T21:35:01.000Z	curator5	cystic fibrosis		2.1. DISEASE MECHANISM	
33144490		"1.1: 95%
1.3: 90%
2.1: 30%
3.4: 92%"	2021-05-11T23:56:54.000Z	curator5	cystic fibrosis		2.1. DISEASE MECHANISM	
33202772		"1.1: 89%
1.3: 95%
2.1: 77%
3.4: 94%"	2021-05-12T23:46:35.000Z	curator5	cystic fibrosis		2.1. DISEASE MECHANISM	
33213453		"1.1: 79%
1.3: 83%
2.1: 90%
3.4: 96%"	2021-05-10T22:56:29.000Z	curator5	cystic fibrosis			
33257262	True	"1.1: 33%
1.3: 84%
2.1: 95%
3.4: 97%"	2021-05-12T00:05:06.000Z	curator5	cystic fibrosis		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
33341406		"1.1: 95%
1.3: 2%
2.1: 92%
3.4: 47%"	2021-05-13T18:01:50.000Z	curator5	cystic fibrosis		3.4. PATIENT-BASED THERAPEUTICS	
33381950		"1.1: 84%
1.3: 85%
2.1: 95%
3.4: 94%"	2021-05-13T21:18:08.000Z	curator5	cystic fibrosis		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
33390080		"1.1: 28%
1.3: 88%
2.1: 93%
3.4: 94%"	2021-05-13T21:34:59.000Z	curator5	cystic fibrosis		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
33430044		"1.1: 77%
1.3: 97%
2.1: 38%
3.4: 97%"	2021-05-13T20:53:55.000Z	curator5	cystic fibrosis		2.1. DISEASE MECHANISM	
33445178		"1.1: 75%
1.3: 89%
2.1: 94%
3.4: 95%"	2021-05-10T23:20:34.000Z	curator5	cystic fibrosis		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
33480170		"1.1: 19%
1.3: 78%
2.1: 96%
3.4: 96%"	2021-05-11T22:55:42.000Z	curator5	cystic fibrosis			
33553007		"1.1: 78%
1.3: 91%
2.1: 92%
3.4: 96%"	2021-05-13T21:10:15.000Z	curator5	cystic fibrosis		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
33656158		"1.1: 82%
1.3: 89%
2.1: 93%
3.4: 95%"	2021-05-12T00:07:28.000Z	curator5	cystic fibrosis		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
33684631		"1.1: 88%
1.3: 95%
2.1: 50%
3.4: 96%"	2021-05-12T03:08:12.000Z	curator5	cystic fibrosis		2.1. DISEASE MECHANISM	
33713665		"1.1: 89%
1.3: 95%
2.1: 75%
3.4: 94%"	2021-05-13T00:06:53.000Z	curator5	cystic fibrosis		2.1. DISEASE MECHANISM	
33716293	True	"1.1: 51%
1.3: 91%
2.1: 95%
3.4: 97%"	2021-05-12T00:03:30.000Z	curator5	cystic fibrosis		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
3176552			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	
19675306			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.3. NON IN-VIVO HUMAN MODEL SYSTEM	
19840971			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
19924426			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.5. COMPUTATIONAL BIOLOGY + INFORMATICS	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
19953662			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
20097527			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	
20100611			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.3. THERAPEUTICS IN THE CLINIC	
20106870			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.3. NON IN-VIVO HUMAN MODEL SYSTEM	
20167855			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
20220176			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.4. IN-VIVO HUMAN BASIC SCIENCE STUDIES	
20335083			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
20350728			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
20421426			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.2. NORMAL BIOLOGY	
20530032			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.4. EPIDEMIOLOGY	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
20537283			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	
20550487			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		0.2. RELATED DISEASES	
20560440			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		0.2. RELATED DISEASES	1.3. THERAPEUTICS IN THE CLINIC
20564725			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	
20618958			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
20631900			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.3. THERAPEUTICS IN THE CLINIC	
20650983			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
20682136			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
20709053			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.3. NON IN-VIVO HUMAN MODEL SYSTEM	2.1. DISEASE MECHANISM
20797703			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.3. THERAPEUTICS IN THE CLINIC	
20868986			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
20938370			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
21073540			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.2. NORMAL BIOLOGY	
21131972			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	2.3. NON IN-VIVO HUMAN MODEL SYSTEM
21225838			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
21273388			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	
21284095			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
21406509			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
21413977			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
21447516			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.3. THERAPEUTICS IN THE CLINIC	
21508109			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
21511253			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.3. THERAPEUTICS IN THE CLINIC	
21514598			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
21534334			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	1.4. EPIDEMIOLOGY
21625832			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
21663943			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	
21684128			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
21715716			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	2.3. NON IN-VIVO HUMAN MODEL SYSTEM
21718985			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.3. THERAPEUTICS IN THE CLINIC	
21868036			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		0.2. RELATED DISEASES	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
21907944			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
22006708			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
22102620			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.3. NON IN-VIVO HUMAN MODEL SYSTEM	2.1. DISEASE MECHANISM
22121832			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
22135026			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
22157010			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.2. NORMAL BIOLOGY	
22218906			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.3. NON IN-VIVO HUMAN MODEL SYSTEM	0.2. RELATED DISEASES
22243809			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
22331057			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.3. THERAPEUTICS IN THE CLINIC	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
22416021			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	
22431414			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.3. THERAPEUTICS IN THE CLINIC	
22538046			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.3. THERAPEUTICS IN THE CLINIC	
22547847			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.3. NON IN-VIVO HUMAN MODEL SYSTEM	
22551925			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.3. THERAPEUTICS IN THE CLINIC	
22570319			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
22616346			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.3. THERAPEUTICS IN THE CLINIC	
22693285			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	2.1. DISEASE MECHANISM
22883987	True			checker1	primary ciliary dyskinesia			
22888088			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	
22890535			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.3. THERAPEUTICS IN THE CLINIC	
23144323			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.5. COMPUTATIONAL BIOLOGY + INFORMATICS	2.1. DISEASE MECHANISM
23169026			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
23232004		PREVENTION		checker1	primary ciliary dyskinesia			
23292041			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
23299155			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
23351276			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.5. COMPUTATIONAL BIOLOGY + INFORMATICS	
23354437			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	
23418344			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	2.3. NON IN-VIVO HUMAN MODEL SYSTEM
23437356			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
23575755			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.3. THERAPEUTICS IN THE CLINIC	
23772318			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
23798057			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	1.5. INFLUENCE OF GEOGRAPHY OR ENVIRONMENT
23872636			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	
23948769			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
24019633			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
24055112			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	
24091606			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		0.2. RELATED DISEASES	
24092478			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.3. THERAPEUTICS IN THE CLINIC	
24094744			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	2.3. NON IN-VIVO HUMAN MODEL SYSTEM
24150548			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	
24226769			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	2.3. NON IN-VIVO HUMAN MODEL SYSTEM
24236100			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	2.1. DISEASE MECHANISM
24241099			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		0.2. RELATED DISEASES	
24360805			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	2.4. IN-VIVO HUMAN BASIC SCIENCE STUDIES
24388318			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		0.2. RELATED DISEASES	
24420929			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
24450482			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
24451115			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		3.3. PRECLINICAL THERAPEUTICS	
24454367			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
24498942			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
24516614			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	
24533546			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
24554765			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.2. NORMAL BIOLOGY	2.3. NON IN-VIVO HUMAN MODEL SYSTEM
24678221			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
24742509			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
24753481			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
24768622			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		0.2. RELATED DISEASES	
24773602			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.3. NON IN-VIVO HUMAN MODEL SYSTEM	
24824133			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	
25048963			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	
25139857			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	2.3. NON IN-VIVO HUMAN MODEL SYSTEM
25156952	True			checker1	primary ciliary dyskinesia			
25178347			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
25207108			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.3. THERAPEUTICS IN THE CLINIC	
25224326			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	
25226371			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
25232951			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.2. NORMAL BIOLOGY	2.3. NON IN-VIVO HUMAN MODEL SYSTEM
25299134			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		0.1. DISEASE NOMENCLATURE	
25302410			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
25317630			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
25386196			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		0.2. RELATED DISEASES	
25386990			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	
25422025			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
25469542			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	
25473808			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
25489202			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
25562561			2021-04-14T16:40:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	1.3. THERAPEUTICS IN THE CLINIC
25638182			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
25731630			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
25764361			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	1.5. INFLUENCE OF GEOGRAPHY OR ENVIRONMENT
25799584			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	1.5. INFLUENCE OF GEOGRAPHY OR ENVIRONMENT
25802884			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.4. EPIDEMIOLOGY	2.1. DISEASE MECHANISM
25826585	True			checker1	primary ciliary dyskinesia			
25887861			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	1.2. QUALITY OF LIFE
25927852			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	2.4. IN-VIVO HUMAN BASIC SCIENCE STUDIES
25979076			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	
26139845			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.5. COMPUTATIONAL BIOLOGY + INFORMATICS	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
26227396			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.3. THERAPEUTICS IN THE CLINIC	
26246169			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.5. COMPUTATIONAL BIOLOGY + INFORMATICS	2.1. DISEASE MECHANISM
26267801			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.5. COMPUTATIONAL BIOLOGY + INFORMATICS	1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY
26306119	True			checker1	primary ciliary dyskinesia			
26341913			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
26354839			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
26373788			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	2.4. IN-VIVO HUMAN BASIC SCIENCE STUDIES
26387594			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.5. COMPUTATIONAL BIOLOGY + INFORMATICS	2.1. DISEASE MECHANISM
26567984			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		3.3. PRECLINICAL THERAPEUTICS	
26824761			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	1.5. INFLUENCE OF GEOGRAPHY OR ENVIRONMENT
26917608			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.5. COMPUTATIONAL BIOLOGY + INFORMATICS	
26918822			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		2.1. DISEASE MECHANISM	
26930919			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
26976528			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.3. THERAPEUTICS IN THE CLINIC	
26998415	True			checker1	primary ciliary dyskinesia			
27070726			2021-04-13T04:15:00.000Z	checker1	primary ciliary dyskinesia		1.1. CLINICAL CHARACTERISTICS OR DISEASE PATHOLOGY	
