ID_PAPER	COMMENTS	DISEASE_NAME	TIMESTAMP	IRRELEVANT	CURATOR	PRIMARY_CATEGORY	SECONDARY_CATEGORY
12609309	not a primary article	Lennox-Gastaut Syndrome	2021-12-01T03:41:41.000Z	True	curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
25511520		Lennox-Gastaut Syndrome	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
24237632		Lennox-Gastaut Syndrome	2021-12-01T03:43:19.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
23490456		Lennox-Gastaut Syndrome	2021-12-12T14:37:58.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
34375802		Lennox-Gastaut Syndrome	2021-12-01T03:45:14.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
12609271		Lennox-Gastaut Syndrome	2021-12-12T14:38:31.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
24912732		Lennox-Gastaut Syndrome	2021-12-12T14:38:59.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
30913948	primary TIC but each measure (including seizure freqency=QoL	Lennox-Gastaut Syndrome	2021-12-12T14:40:45.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
15030903	TIC/CC	Lennox-Gastaut Syndrome	2021-12-12T14:41:56.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
27629372		Lennox-Gastaut Syndrome	2021-12-12T14:42:37.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
26706483		Lennox-Gastaut Syndrome	2021-12-01T03:51:14.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
31168494		Lennox-Gastaut Syndrome	2021-12-01T03:55:10.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
29459061		Lennox-Gastaut Syndrome	2021-12-12T14:45:32.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
30523438		Lennox-Gastaut Syndrome	2021-12-01T03:59:01.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
19942457		Lennox-Gastaut Syndrome	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
33862315		Lennox-Gastaut Syndrome	2021-12-01T04:00:34.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
30241056		Lennox-Gastaut Syndrome	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
34633580	guidelines	Li-Fraumeni Syndrome	2021-12-12T14:46:50.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
10985189	not a primary article	Li-Fraumeni Syndrome	2021-12-02T02:50:11.000Z	True	curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
16534790		Li-Fraumeni Syndrome	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
30009566		Li-Fraumeni Syndrome	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
32222840		Li-Fraumeni Syndrome	2021-12-02T02:50:37.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
20479422	**said QoL by method of elimination- what else could this be??	Li-Fraumeni Syndrome	2021-12-12T14:52:39.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
21384469		Li-Fraumeni Syndrome	2021-12-12T14:53:29.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
18688785	**	Li-Fraumeni Syndrome	2021-12-12T14:55:07.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
31719169	*	Li-Fraumeni Syndrome	2021-12-12T14:56:06.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
26033472		Necrotizing enterocolitis	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
32058213		Necrotizing enterocolitis	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
31040040		Necrotizing enterocolitis	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
29754868		Necrotizing enterocolitis	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
33036834		Necrotizing enterocolitis	2021-12-02T02:52:52.000Z	True	curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
31590945		Necrotizing enterocolitis	2021-12-02T02:53:10.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
11689996	Sounds like a commentary about another paper but its an abstract	Necrotizing enterocolitis	2021-12-12T15:02:08.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
27468682	cc	Necrotizing enterocolitis	2021-12-12T15:04:00.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
20467233		Necrotizing enterocolitis	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
28499135		Necrotizing enterocolitis	2021-12-12T15:05:37.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
20226896	review	Necrotizing enterocolitis	2021-12-02T02:54:54.000Z	True	curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
18979580		Necrotizing enterocolitis	2021-12-12T15:06:06.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
15050127		Necrotizing enterocolitis	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
27002269		Necrotizing enterocolitis	2021-12-12T15:07:38.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
27737654	"study protocol/proposal- not describing any results
"	Necrotizing enterocolitis	2021-12-12T15:08:17.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
29994930		Necrotizing enterocolitis	2021-12-02T02:55:56.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
34316305		Necrotizing enterocolitis	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
25794289		Necrotizing enterocolitis	2021-12-12T15:09:52.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
10654985		Necrotizing enterocolitis	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
12092186	"commentary about another paper?? "" The authors studied 65 premies treated antenatally with corticosteroids versus 68 preterm neonates that didn't benefit from this therapy."""	Necrotizing enterocolitis	2021-12-12T15:12:42.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
29552494		Pearson Syndrome	2021-12-02T02:57:50.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
29153022		Pearson Syndrome	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
31372341		Pearson Syndrome	2021-12-12T15:17:23.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
32522973		Primary Ciliary Dyskinesia	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
31047123		Primary Ciliary Dyskinesia	2021-12-02T02:58:01.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
29316973		Primary Ciliary Dyskinesia	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
28246220		Primary Ciliary Dyskinesia	2021-12-02T02:58:03.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
23517897		Primary Ciliary Dyskinesia	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
25976687		Primary Ciliary Dyskinesia	2021-12-02T02:58:08.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
28232410		Primary Ciliary Dyskinesia	2021-12-02T02:58:09.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
32555313		Primary Ciliary Dyskinesia	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
29404153		Primary Ciliary Dyskinesia	2021-12-02T02:58:11.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
25887861		Primary Ciliary Dyskinesia	2021-12-12T16:05:52.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
28558706		Primary Ciliary Dyskinesia	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
25178347		Primary Ciliary Dyskinesia	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
31475479		Primary Ciliary Dyskinesia	2021-12-02T02:58:18.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
22121832		Primary Ciliary Dyskinesia	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
32380069		Primary Ciliary Dyskinesia	2021-12-12T16:13:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
19797134		Primary Ciliary Dyskinesia	2021-12-02T02:58:57.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
27879058		Primary Ciliary Dyskinesia	2021-12-02T02:58:58.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
33912655		Primary Ciliary Dyskinesia	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
23977038		Primary Ciliary Dyskinesia	2021-12-12T16:17:07.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
10846764		Primary Ciliary Dyskinesia	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
33641247		Primary sclerosing cholangitis	2021-12-02T02:59:02.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
11467653		Primary sclerosing cholangitis	2021-12-02T02:59:05.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
34325014		Primary sclerosing cholangitis	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
29152767	SF-36 is a standard QOL questionnaire- primary objective was to develop tool	Primary sclerosing cholangitis	2021-12-02T02:59:58.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
28535810	study protocol/proposal- not describing any results	Primary sclerosing cholangitis	2021-12-12T16:19:39.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
32893960		Primary sclerosing cholangitis	2021-12-02T03:00:58.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
25972904		Primary sclerosing cholangitis	2021-12-02T03:00:59.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
22679413		Primary sclerosing cholangitis	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
18306329	The other 5 are well without recurrence at 5.7, 7.0, 8.7, 8.8, and 10.1 years as a measure for improved QoL- secondary?	Primary sclerosing cholangitis	2021-12-12T16:23:41.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
12628070		Primary sclerosing cholangitis	2021-12-02T03:01:06.000Z	True	curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
18034574	review/commentary	Primary sclerosing cholangitis	2021-12-12T16:25:12.000Z	True	curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
18005192	primary-epi	Primary sclerosing cholangitis	2021-12-12T16:25:28.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
10745149		Primary sclerosing cholangitis	2021-12-02T03:01:11.000Z	True	curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
10685757		Primary sclerosing cholangitis	2021-12-02T03:01:13.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
30641095		Primary sclerosing cholangitis	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
23686724		Primary sclerosing cholangitis	2021-12-02T03:01:24.000Z	True	curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
32191135		Primary sclerosing cholangitis	2021-12-02T03:01:27.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
33159471	"CC biomarkers
"	Primary sclerosing cholangitis	2021-12-12T16:30:10.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
28426778		Primary sclerosing cholangitis	2021-12-02T03:01:28.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
23783017		Primary sclerosing cholangitis	2021-12-02T03:01:29.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
33681658		SLC13A5 Deficiency	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
17105463		SLC13A5 Deficiency	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
29981580	study protocol- no actual data	SLC13A5 Deficiency	2021-12-12T16:33:19.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
33341033		SLC13A5 Deficiency	2021-12-02T01:39:01.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
28079431		SLC13A5 Deficiency	2021-12-12T16:34:22.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
33946008		SLC13A5 Deficiency	2021-12-02T01:39:41.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
27823948		SLC13A5 Deficiency	2021-12-02T01:41:54.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
31902052		SLC13A5 Deficiency	2021-12-12T16:37:15.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
30561084		SLC13A5 Deficiency	2021-12-02T01:43:44.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
23490456		SLC13A5 Deficiency	2021-12-02T01:44:55.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
21719429		SLC13A5 Deficiency	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
31994164		SLC13A5 Deficiency	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
34020203		SLC13A5 Deficiency	2021-12-12T16:39:06.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
22213776		SLC13A5 Deficiency	2021-12-12T16:40:18.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
21668444	"* primary- 0.2. Related Diseases - a paper where the focus is on relationships between diseases (comorbidity, etc)?
"	SLC13A5 Deficiency	2021-12-12T16:42:00.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
21790560	review/commentary	SLC13A5 Deficiency	2021-12-02T01:50:59.000Z	True	curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
30871879		SLC13A5 Deficiency	2021-12-12T16:42:32.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
22258042		SLC13A5 Deficiency	2021-12-12T16:43:08.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
31333569		SLC13A5 Deficiency	2021-12-02T01:53:31.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
24433856		SLC13A5 Deficiency	2021-12-02T01:54:26.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
29533755		Systemic Juvenile Idiopathic Arthritis	2021-12-12T16:44:00.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
25677409		Systemic Juvenile Idiopathic Arthritis	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
32829413		Systemic Juvenile Idiopathic Arthritis	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
15384087		Systemic Juvenile Idiopathic Arthritis	2021-12-02T01:58:43.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
24823404		Systemic Juvenile Idiopathic Arthritis	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
22870473		Systemic Juvenile Idiopathic Arthritis	2021-12-02T02:00:22.000Z	True	curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
31689747		Systemic Juvenile Idiopathic Arthritis	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
23557722	"primary- 0.2. Related Diseases - a paper where the focus is on relationships between diseases (comorbidity, etc).
"	Systemic Juvenile Idiopathic Arthritis	2021-12-12T16:49:15.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
29786243		Systemic Juvenile Idiopathic Arthritis	2021-12-12T16:50:00.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
21104172		Systemic Juvenile Idiopathic Arthritis	2021-12-02T02:05:36.000Z	True	curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
32702212		Systemic Juvenile Idiopathic Arthritis	2021-12-02T02:05:48.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
34123455		Systemic Juvenile Idiopathic Arthritis	2021-12-12T16:50:51.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
32447600		Systemic Juvenile Idiopathic Arthritis	2021-12-02T02:06:20.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
32933962		Systemic Juvenile Idiopathic Arthritis	2021-12-02T02:08:06.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
18414785	primary focus isnt to assess QoL	Systemic Juvenile Idiopathic Arthritis	2021-12-12T16:53:02.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
27798725		Systemic Juvenile Idiopathic Arthritis	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
20601971		Systemic Juvenile Idiopathic Arthritis	2021-12-02T02:12:42.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
32356861		Systemic Juvenile Idiopathic Arthritis	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
29600940		Systemic Juvenile Idiopathic Arthritis	2021-12-02T02:14:44.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
34290297		Systemic Juvenile Idiopathic Arthritis	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
31049826		Type 2 Neurofibromatosis	2021-12-02T02:15:18.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
26108240		Type 2 Neurofibromatosis	2021-12-12T16:55:05.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
26426855	primary- TIC	Type 2 Neurofibromatosis	2021-12-12T16:57:19.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
26579965		Type 2 Neurofibromatosis	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
24058202		Type 2 Neurofibromatosis	2021-12-12T16:58:09.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
16001821	title says Case study but abstract sounds like a review/commentary	Type 2 Neurofibromatosis	2021-12-02T02:21:23.000Z	True	curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
30375317		Type 2 Neurofibromatosis	2021-12-12T17:00:39.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
28820301		Type 2 Neurofibromatosis	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
29692918		Type 2 Neurofibromatosis	2021-12-12T17:01:41.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
32642740		Type 2 Neurofibromatosis	2021-12-02T02:26:55.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
24676443	not a primary article- guidelines	Type 2 Neurofibromatosis	2021-12-12T17:02:44.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
28806327		Type 2 Neurofibromatosis	2021-12-02T02:27:26.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
23472624		Type 2 Neurofibromatosis	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
19057423		Type 2 Neurofibromatosis	2021-12-12T17:03:45.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
25779467		Type 2 Neurofibromatosis	2021-12-02T02:29:50.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
29575626		Type 2 Neurofibromatosis	2021-12-12T17:04:24.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
11211435		Type 2 Neurofibromatosis	2021-12-02T02:32:02.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
15107734		Type 2 Neurofibromatosis	2021-12-02T02:32:27.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
22073053		Type 2 Neurofibromatosis	2021-12-02T02:32:50.000Z	True	curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
28178141		Type 2 Neurofibromatosis	2021-12-12T17:06:23.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
22143301		Usher Syndrome type 1F	2021-12-12T17:07:23.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
16652077	said secondary initially but the AIM is to examine benefit and performance so QOL is focus imo	Usher Syndrome type 1F	2021-12-02T02:39:20.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
19540416		Usher Syndrome type 1F	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
32367747	primary- CC	Usher Syndrome type 1F	2021-12-12T17:10:27.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
28498263	benefit- QoL focus 	Usher Syndrome type 1F	2021-12-12T17:11:07.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
31440199		Usher Syndrome type 1F	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
31470768	"**
Primary??"	Usher Syndrome type 1F	2021-12-12T17:13:05.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	1.2. QUALITY OF LIFE
26307081		Usher Syndrome type 1F	2021-11-17T05:22:53.000Z		curator4	NOT(1.2. QUALITY OF LIFE)	NOT(1.2. QUALITY OF LIFE)
16652078		Usher Syndrome type 1F	2021-12-02T02:48:17.000Z		curator4	1.2. QUALITY OF LIFE	NOT(1.2. QUALITY OF LIFE)
32396393		Amyotrophic lateral sclerosis	2021-11-17T05:23:17.000Z		curator4	NOT(1.4. EPIDEMIOLOGY)	NOT(1.4. EPIDEMIOLOGY)
22819134		Amyotrophic lateral sclerosis	2021-12-09T03:00:32.000Z		curator4	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
31594398		Amyotrophic lateral sclerosis	2021-12-09T03:00:42.000Z		curator4	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
11161412		Amyotrophic lateral sclerosis	2021-12-09T03:00:53.000Z		curator4	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
23286750		Amyotrophic lateral sclerosis	2021-12-09T03:01:12.000Z		curator4	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
30291136		Amyotrophic lateral sclerosis	2021-12-09T03:01:42.000Z		curator4	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
33419472		Amyotrophic lateral sclerosis	2021-12-09T03:04:05.000Z		curator4	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
25900464		Amyotrophic lateral sclerosis	2021-12-09T03:04:18.000Z		curator4	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
33224709	epidemiological methods paper	Amyotrophic lateral sclerosis	2021-12-09T03:06:35.000Z		curator4	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
34509895		Amyotrophic lateral sclerosis	2021-12-09T03:07:05.000Z		curator4	1.4. EPIDEMIOLOGY	NOT(1.4. EPIDEMIOLOGY)
